station_key,station_name,charging_station_operator,energy_consumed_kwh_sum,energy_consumed_kwh_mean,charging_duration_hours_mean,charging_rate_kw_mean,sessions_count,popular_vehicle_model,peak_time_of_day,peak_day_of_week,latitude,longitude,city,state,charging_station_location,stations_within_2km,energy_consumed_kwh,charging_duration_hours,state_of_charge_start,state_of_charge_end,avg_soc_delta,weekend_share,sessions_count_norm,energy_consumed_kwh_mean_norm,charging_duration_hours_mean_norm,avg_soc_delta_norm,weekend_share_norm,stations_within_2km_norm,suitability_score
"iocl_sahara_hospitality,_vile_parle,_opp._domestic_airport,_navpada,_vile_parle_east,_vile_parle,_mumbai,_maharashtra_400099","IOCL Sahara Hospitality, Vile Parle, opp. Domestic Airport, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099",Volttic,97.94569658,32.648565526666665,1.9966666666666664,21.27174113,10,TATA Tiago,Evening,Friday,19.094122,72.85223,Mumbai,Maharashtra,"IOCL Sahara Hospitality, Vile Parle, opp. Domestic Airport, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099",1,49.9052843484,3.2421092258999997,45.96439937,78.61113063399999,32.64673126399999,0.5,1.0,0.2416589143892323,0.08903690637064471,0.6641486658766206,0.5,0.05263157894736842,0.6610459822737603
"juhu_beach_gate_3,_mumbai","Juhu Beach Gate 3, Mumbai",Tata Power,73.09045077,73.09045077,2.41,30.38880381,1,TATA Tiago,Morning,Tuesday,19.097,72.8261,Mumbai,Maharashtra,"Juhu Beach Gate 3, Mumbai",2,73.09045077,2.41,29.66650146,99.85685077,70.19034930999999,0.0,0.0,0.5972429776644109,0.10896574461966992,0.9102599599586813,0.0,0.10526315789473684,0.43095683918766137
"juhu_tara_rd,_near_juhu_beach,_mumbai","Juhu Tara Rd, Near Juhu Beach, Mumbai",Fortum,135.88154577,45.29384859,1.12,38.448172,3,MG Comet,Afternoon,Saturday,19.0977,72.8271,Mumbai,Maharashtra,"Juhu Tara Rd, Near Juhu Beach, Mumbai",2,45.29384859,1.1199999999999999,43.21407588333333,68.59294307,25.378867186666675,0.3333333333333333,0.2222222222222222,0.35284218653073285,0.04676848331021231,0.6165053239085282,0.3333333333333333,0.10526315789473684,0.39735149764355093
"juhu_tara_rd,_near_juhu_beach,_mumbai,_maharashtra","Juhu Tara Rd, Near Juhu Beach, Mumbai, Maharashtra",EV Point,79.45782399,79.45782399,2.42,32.88286976,1,Hyundai Kona,Evening,Saturday,19.0994,72.8269,Mumbai,Maharashtra,"Juhu Tara Rd, Near Juhu Beach, Mumbai, Maharashtra",2,79.45782399,2.42,83.12000296,99.62432763,16.504324670000003,1.0,0.0,0.6532279157634673,0.10944789393214631,0.5583296536657982,1.0,0.10526315789473684,0.3922117426997407
"junction_of_bellasis_road_and_dr_d.b._marg_,_mumbai_central,_mumbai_400008","Junction of Bellasis Road and Dr D.B. Marg , Mumbai Central, Mumbai 400008",Magenta,46.45478115,46.45478115,1.08,42.8384828,2,TATA Nexon,Evening,Thursday,18.9688627,72.8207138,Mumbai,Maharashtra,"Junction of Bellasis Road and Dr D.B. Marg , Mumbai Central, Mumbai 400008",5,39.4898211,1.0550000000000002,18.10942835,77.230296655,59.120868305,0.0,0.1111111111111111,0.3630496512517626,0.044839886060306644,0.8376957150417588,0.0,0.2631578947368421,0.3703159633535977
"junction_of_bellasis_road_and_dr_d.b._marg_,_mumbai_central,_mumbai_400008","Junction of Bellasis Road and Dr D.B. Marg , Mumbai Central, Mumbai 400008",VoltaPoint,32.52486105,32.52486105,1.03,31.55315617,2,TATA Nexon,Evening,Thursday,18.9688627,72.8207138,Mumbai,Maharashtra,"Junction of Bellasis Road and Dr D.B. Marg , Mumbai Central, Mumbai 400008",5,39.4898211,1.0550000000000002,18.10942835,77.230296655,59.120868305,0.0,0.1111111111111111,0.24057124648765457,0.04242913949792457,0.8376957150417588,0.0,0.2631578947368421,0.33945528750633247
"kalamboli_steel_market_junction,_navi_mumbai","Kalamboli Steel Market Junction, Navi Mumbai",VoltaPoint,85.03985431,85.03985431,3.18,26.7265968,1,TATA Nexon,Evening,Sunday,19.0543,73.1153,Mumbai,Maharashtra,"Kalamboli Steel Market Junction, Navi Mumbai",1,85.03985431,3.18,32.36280196,55.98865792,23.625855960000003,1.0,0.0,0.7023077499642738,0.1460912416803539,0.6050137340194903,1.0,0.05263157894736842,0.4230433849199221
"kalyan_east_bus_depot,_thane","Kalyan East Bus Depot, Thane",Magenta,72.71574853,72.71574853,2.25,32.25343212,1,TATA Curvv,Afternoon,Monday,19.2402,73.1362,Mumbai,Maharashtra,"Kalyan East Bus Depot, Thane",2,72.71574853,2.25,28.89851962,57.73534409,28.83682447,0.0,0.0,0.5939484194553701,0.10125135562004725,0.6391734200104787,0.0,0.10526315789473684,0.38869877974320854
"kalyan_west,_kalyan,_thane","Kalyan West, Kalyan, Thane",Magenta,61.11752874,61.11752874,2.15,28.40157855,1,MG Comet,Night,Sunday,19.2403,73.1258,Mumbai,Maharashtra,"Kalyan West, Kalyan, Thane",2,61.11752874,2.15,28.7158913,52.96116986,24.24527856,1.0,0.0,0.49197141974646963,0.0964298624952831,0.6090742616298791,1.0,0.10526315789473684,0.35820750674641705
"kamothe_bus_depot,_navi_mumbai","Kamothe Bus Depot, Navi Mumbai",Magenta,65.48719596,65.48719596,1.74,37.57728956,1,TATA Tiago,Evening,Thursday,19.016,73.0949,Mumbai,Maharashtra,"Kamothe Bus Depot, Navi Mumbai",1,65.48719596,1.74,42.83535123,83.70937054,40.874019309999994,0.0,0.0,0.5303915877455391,0.07666174068375006,0.7180813610501658,0.0,0.05263157894736842,0.3900815383201794
"kandivali_east,_next_to_railway_station,_mumbai","Kandivali East, Next to Railway Station, Mumbai",EVteQ,78.69341922,78.69341922,2.15,36.56255637,1,TATA Tiago,Evening,Tuesday,19.2104,72.8572,Mumbai,Maharashtra,"Kandivali East, Next to Railway Station, Mumbai",1,78.69341922,2.15,38.19062073,82.43448923,44.2438685,0.0,0.0,0.6465069097453728,0.0964298624952831,0.740171878378467,0.0,0.05263157894736842,0.4244007586005363
"kanjurmarg_east_station,_mumbai","Kanjurmarg East Station, Mumbai",Statiq,118.8974904,118.8974904,12.8,9.2864977,1,TATA Nexon,Night,Monday,19.1341,72.9297,Mumbai,Maharashtra,"Kanjurmarg East Station, Mumbai",2,118.8974904,12.8,27.64544589,90.29992273,62.65447684,0.0,0.0,1.0,0.6099188802826656,0.8608597310474277,0.0,0.10526315789473684,0.5743313740011702
"khandeshwar_railway_station,_navi_mumbai","Khandeshwar Railway Station, Navi Mumbai",Tata Power,115.43764121,57.718820605,2.435,34.49484278,2,TATA Curvv,Evening,Saturday,19.0028,73.1076,Mumbai,Maharashtra,"Khandeshwar Railway Station, Navi Mumbai",6,57.718820605,2.435,55.120398140000006,69.79811027,14.677712129999989,0.5,0.1111111111111111,0.46208838038620825,0.11017111790086094,0.5463555819219638,0.5,0.3157894736842105,0.35001301201119006
"khar_danda_road,_mumbai","Khar Danda Road, Mumbai",Tata Power,93.28669152,46.64334576,1.36,37.236242515,2,TATA Curvv,Morning,Monday,19.0756,72.8322,Mumbai,Maharashtra,"Khar Danda Road, Mumbai",3,46.64334576,1.3599999999999999,32.176439789999996,82.67331744500001,50.49687765500001,0.0,0.1111111111111111,0.3647075999307191,0.05834006680964628,0.7811624982265184,0.0,0.15789473684210525,0.3793899597601952
"kohinoor_altissimo_residential_tower,_kohinoor_altissimo,_kasaravadi,_dadar,_mumbai,_maharashtra_400028","Kohinoor Altissimo Residential Tower, Kohinoor Altissimo, Kasaravadi, Dadar, Mumbai, Maharashtra 400028",EV Dock,75.52338507,75.52338507,3.03,24.8909192,1,MG Comet,Afternoon,Monday,19.0246,72.8402,Mumbai,Maharashtra,"Kohinoor Altissimo Residential Tower, Kohinoor Altissimo, Kasaravadi, Dadar, Mumbai, Maharashtra 400028",13,75.52338507,3.03,82.5448484,70.70118042,-11.843667980000006,0.0,0.0,0.6186344795409997,0.13885900199320766,0.3724988382347434,0.0,0.6842105263157894,0.2717877668724138
"kohinoor_square,_kasaravadi,_dadar,_mumbai,_maharashtra","Kohinoor Square, Kasaravadi, Dadar, Mumbai, Maharashtra",Kazam,27.00471086,27.00471086,0.58,46.41136085,3,MG Comet,Afternoon,Friday,19.02460889,72.84282021,Mumbai,Maharashtra,"Kohinoor Square, Kasaravadi, Dadar, Mumbai, Maharashtra",13,42.41762854666666,2.11,62.31345307666667,71.88057355333333,9.567120476666666,0.3333333333333333,0.2222222222222222,0.19203549147427967,0.020732420436485863,0.5128539006565682,0.3333333333333333,0.6842105263157894,0.2521563988411131
"kohinoor_square,_kasaravadi,_dadar,_mumbai,_maharashtra","Kohinoor Square, Kasaravadi, Dadar, Mumbai, Maharashtra",Magenta,100.24817478,50.12408739,2.875,21.69152116,3,MG Comet,Afternoon,Friday,19.02460889,72.84282021,Mumbai,Maharashtra,"Kohinoor Square, Kasaravadi, Dadar, Mumbai, Maharashtra",13,42.41762854666666,2.11,62.31345307666667,71.88057355333333,9.567120476666666,0.3333333333333333,0.2222222222222222,0.39531191633583773,0.13138568764982322,0.5128539006565682,0.3333333333333333,0.6842105263157894,0.31404083177783637
"kolshet_road,_thane_west","Kolshet Road, Thane West",Jio-bp Pulse,54.46660949,27.233304745,0.71,38.999552005,2,MG Comet,Afternoon,Saturday,19.2587,72.9773,Mumbai,Maharashtra,"Kolshet Road, Thane West",0,27.233304744999998,0.71,78.05533026500001,69.46884659,-8.58648367500001,0.5,0.1111111111111111,0.19404539635331988,0.027000361498679265,0.39385079859682504,0.5,0.0,0.29917789391661054
"lbs_marg,_kurla_west,_mumbai","LBS Marg, Kurla West, Mumbai",Tata Power,69.42235104,69.42235104,7.02,9.889820742,1,TATA Nexon,Evening,Monday,19.0702,72.881,Mumbai,Maharashtra,"LBS Marg, Kurla West, Mumbai",14,69.42235104,7.02,29.13398079,99.88715307,70.75317228,0.0,0.0,0.5649913207833313,0.3312365776712974,0.9139494575802503,0.0,0.7368421052631579,0.3509375908105264
"lbs_marg,_near_bhandup_station,_mumbai","LBS Marg, Near Bhandup Station, Mumbai",Magenta,82.34119491999999,41.17059746,1.12,38.29083051,2,TATA Curvv,Evening,Friday,19.1547,72.9346,Mumbai,Maharashtra,"LBS Marg, Near Bhandup Station, Mumbai",4,41.170597459999996,1.12,50.405322325,79.13521988,28.729897554999994,0.0,0.1111111111111111,0.3165886246137334,0.04676848331021231,0.6384724774057833,0.0,0.21052631578947367,0.3369048176157899
"lbs_marg,_near_mulund_station,_mulund_west,_mumbai","LBS Marg, Near Mulund Station, Mulund West, Mumbai",ChargeZone,68.56767861,68.56767861,4.16,16.475471,1,TATA Curvv,Afternoon,Saturday,19.1726,72.9532,Mumbai,Maharashtra,"LBS Marg, Near Mulund Station, Mulund West, Mumbai",8,68.56767861,4.16,68.27370384,93.5739471,25.300243260000002,1.0,0.0,0.5574766390715342,0.19334187430304262,0.6159899171005312,1.0,0.42105263157894735,0.33794394002642536
"linking_road,_opp_national_college,_bandra_west,_mumbai","Linking Road, Opp National College, Bandra West, Mumbai",Ather,41.15701391,41.15701391,0.89,46.12968887,1,TATA Tiago,Morning,Friday,19.0618,72.833,Mumbai,Maharashtra,"Linking Road, Opp National College, Bandra West, Mumbai",3,41.15701391,0.89,31.46784538,77.45210904,45.984263659999996,0.0,0.0,0.31646919165768705,0.03567904912325475,0.7515807656230833,0.0,0.15789473684210525,0.32173810714389395
"lodha_xperia_mall,_palava_city,_dombivli","Lodha Xperia Mall, Palava City, Dombivli",Statiq,37.42669941,37.42669941,2.2,16.98014038,1,TATA Tiago,Afternoon,Tuesday,19.2263,73.0965,Mumbai,Maharashtra,"Lodha Xperia Mall, Palava City, Dombivli",1,37.42669941,2.2,94.43594757,90.5370852,-3.898862369999989,0.0,0.0,0.2836705132770104,0.09884060905766519,0.4245797641463536,0.0,0.05263157894736842,0.2865939170048669
"magenta_house,_d-285,_ttc_industrial_area,_nturbhe,_near_unitech_motors,_navi_mumbai,_maharashtra","Magenta House, D-285, TTC Industrial Area, nTurbhe, Near Unitech Motors, Navi Mumbai, Maharashtra",Statiq,31.73575031,31.73575031,2.85,11.12987276,1,Hyundai Kona,Evening,Wednesday,19.0685788,73.022744,Mumbai,Maharashtra,"Magenta House, D-285, TTC Industrial Area, nTurbhe, Near Unitech Motors, Navi Mumbai, Maharashtra",4,31.73575031,2.85,58.96875275,81.66823961,22.69948686,0.0,0.0,0.23363301396919064,0.1301803143686322,0.5989410668162577,0.0,0.21052631578947367,0.2796884975831785
"mahalaxmi_race_course,_mumbai","Mahalaxmi Race Course, Mumbai",Magenta,38.36041213,38.36041213,1.0,38.34376389,1,MG Comet,Night,Tuesday,18.9938,72.8237,Mumbai,Maharashtra,"Mahalaxmi Race Course, Mumbai",14,38.36041213,1.0,72.50501027,86.30071772,13.795707449999995,0.0,0.0,0.29188015436845915,0.04098269156049532,0.5405737387092167,0.0,0.7368421052631579,0.19762805276507314
"maker_maxity,_bkc,_mumbai","Maker Maxity, BKC, Mumbai",Magenta,77.12500791,77.12500791,1.96,39.42909617,1,TATA Curvv,Morning,Friday,19.058,72.8675,Mumbai,Maharashtra,"Maker Maxity, BKC, Mumbai",5,77.12500791,1.96,62.32264056,81.40719887,19.08455831,0.0,0.0,0.6327167003339933,0.0872690255582312,0.5752439702187848,0.0,0.2631578947368421,0.36371898896161287
"malad_west,_mumbai","Malad West, Mumbai",EVteQ,90.23550358,90.23550358,18.64,4.841450613,1,TATA Curvv,Afternoon,Saturday,19.1851,72.8388,Mumbai,Maharashtra,"Malad West, Mumbai",5,90.23550358,18.64,70.55201083,50.51807735,-20.03393348,1.0,0.0,0.7479903403693259,0.8914940787688922,0.31880883854928643,1.0,0.2631578947368421,0.43449463454108733
"mankhurd_railway_station,_mumbai","Mankhurd Railway Station, Mumbai",Tata Power,61.11752874,61.11752874,1.64,37.24649566,1,TATA Nexon,Evening,Monday,19.0498,72.9317,Mumbai,Maharashtra,"Mankhurd Railway Station, Mumbai",1,61.11752874,1.64,19.89094139,62.23223391,42.341292519999996,0.0,0.0,0.49197141974646963,0.07184024755898591,0.727699840229306,0.0,0.05263157894736842,0.38143711888480664
"mansarovar_railway_station,_navi_mumbai","Mansarovar Railway Station, Navi Mumbai",Magenta,15.5583755,15.5583755,0.35,44.45073085,1,TATA Nexon,Morning,Monday,19.0121,73.055,Mumbai,Maharashtra,"Mansarovar Railway Station, Navi Mumbai",0,15.5583755,0.35,83.20214245,61.22134406,-21.980798389999997,0.0,0.0,0.09139393106161078,0.009642986249528309,0.30604647127248363,0.0,0.0,0.21971975208122807
"marol_naka_metro_station,_andheri_east,_mumbai","Marol Naka Metro Station, Andheri East, Mumbai",Volttic,26.58671022,26.58671022,1.09,24.45076324,1,MG Comet,Afternoon,Tuesday,19.1112,72.874,Mumbai,Maharashtra,"Marol Naka Metro Station, Andheri East, Mumbai",16,26.58671022,1.09,77.97541226,91.45202017,13.476607909999998,0.0,0.0,0.18836023338162372,0.045322035372783065,0.5384819317705736,0.0,0.8421052631578947,0.15607876217458608
"marol_naka_metro_station,_mumbai","Marol Naka Metro Station, Mumbai",Statiq,126.719268283,42.23975609433334,5.876666666666668,32.668742735,3,TATA Tiago,Evening,Monday,19.109,72.8771,Mumbai,Maharashtra,"Marol Naka Metro Station, Mumbai",16,42.23975609433334,5.876666666666668,32.92660953666667,75.48926028,42.56265074333333,0.6666666666666666,0.2222222222222222,0.32598916984535464,0.27611083961149396,0.7291509193110695,0.6666666666666666,0.8421052631578947,0.31994300262324205
"mgl_terminal,_opposite_anik_depot,_wadala,_mumbai","MGL Terminal, Opposite Anik Depot, Wadala, Mumbai",Tata Power,62.20847707,31.104238535,1.015,33.662821785,2,TATA Curvv,Morning,Sunday,19.0281,72.8647,Mumbai,Maharashtra,"MGL Terminal, Opposite Anik Depot, Wadala, Mumbai",8,31.104238535,1.0150000000000001,63.6242263,56.789669965,-6.834556334999995,0.5,0.1111111111111111,0.22808046562458453,0.041705915529209936,0.4053352832369804,0.5,0.42105263157894735,0.24772199459666094
"mgl_terminal,_opposite_anik_depot,_wadala,_mumbai,_maharashtra_400022","MGL Terminal, opposite Anik Depot, Wadala, Mumbai, Maharashtra 400022",Tata Power,47.7140959,47.7140959,11.0477729,26.50712322,1,TATA Curvv,Night,Wednesday,19.0472567,72.8783829,Mumbai,Maharashtra,"MGL Terminal, opposite Anik Depot, Wadala, Mumbai, Maharashtra 400022",4,47.7140959,11.0477729,49.53760262,57.93745966,8.39985704,0.0,0.0,0.3741221384281901,0.5254353711259112,0.5052020884476138,0.0,0.21052631578947367,0.34027543761835966
"mh_|_mumbai_|_nsci_-_worli,nsci,_lala_lajpatrai_marg,_lotus_colony,_worli,_mumbai,_maharashtra_400018","MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",ATUM,58.74152298,58.74152298,2.95,19.94270235,3,Hyundai Kona,Afternoon,Monday,18.9862222,72.8149436,Mumbai,Maharashtra,"MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",7,55.559814206666665,2.69,25.00216745,76.29030722666666,51.288139776666654,0.3333333333333333,0.2222222222222222,0.4710804603507204,0.13500180749339635,0.7863494928438963,0.3333333333333333,0.3684210526315789,0.42173733964664506
"mh_|_mumbai_|_nsci_-_worli,nsci,_lala_lajpatrai_marg,_lotus_colony,_worli,_mumbai,_maharashtra_400018","MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",Jio-bp Pulse,36.22941276,36.22941276,3.27,11.09306321,3,Hyundai Kona,Afternoon,Monday,18.9862222,72.8149436,Mumbai,Maharashtra,"MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",7,55.559814206666665,2.69,25.00216745,76.29030722666666,51.288139776666654,0.3333333333333333,0.2222222222222222,0.2731434063098024,0.15043058549264163,0.7863494928438963,0.3333333333333333,0.3684210526315789,0.37379595393634013
"mh_|_mumbai_|_nsci_-_worli,nsci,_lala_lajpatrai_marg,_lotus_colony,_worli,_mumbai,_maharashtra_400018","MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",VoltaPoint,71.70850688,71.70850688,1.85,38.79607655,3,Hyundai Kona,Afternoon,Monday,18.9862222,72.8149436,Mumbai,Maharashtra,"MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",7,55.559814206666665,2.69,25.00216745,76.29030722666666,51.288139776666654,0.3333333333333333,0.2222222222222222,0.5850922774518013,0.08196538312099064,0.7863494928438963,0.3333333333333333,0.3684210526315789,0.44493665148467476
"mh_|_mumbai_|_the_westin_mumbai_powai_lake,the_westin_mumbai_powai_lake_kailash_nagar,_morarji_nagar,_powai,_mumbai,_maharashtra_400076","MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",Ather,58.74152298,58.74152298,2.95,19.94270235,3,Hyundai Kona,Afternoon,Monday,19.133659,72.900817,Mumbai,Maharashtra,"MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",2,55.559814206666665,2.69,25.00216745,76.29030722666666,51.288139776666654,0.3333333333333333,0.2222222222222222,0.4710804603507204,0.13500180749339635,0.7863494928438963,0.3333333333333333,0.10526315789473684,0.4612110238571714
"mh_|_mumbai_|_the_westin_mumbai_powai_lake,the_westin_mumbai_powai_lake_kailash_nagar,_morarji_nagar,_powai,_mumbai,_maharashtra_400076","MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",Jio-bp Pulse,36.22941276,36.22941276,3.27,11.09306321,3,Hyundai Kona,Afternoon,Monday,19.133659,72.900817,Mumbai,Maharashtra,"MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",2,55.559814206666665,2.69,25.00216745,76.29030722666666,51.288139776666654,0.3333333333333333,0.2222222222222222,0.2731434063098024,0.15043058549264163,0.7863494928438963,0.3333333333333333,0.10526315789473684,0.41326963814686646
"mh_|_mumbai_|_the_westin_mumbai_powai_lake,the_westin_mumbai_powai_lake_kailash_nagar,_morarji_nagar,_powai,_mumbai,_maharashtra_400076","MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",Magenta,71.70850688,71.70850688,1.85,38.79607655,3,Hyundai Kona,Afternoon,Monday,19.133659,72.900817,Mumbai,Maharashtra,"MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",2,55.559814206666665,2.69,25.00216745,76.29030722666666,51.288139776666654,0.3333333333333333,0.2222222222222222,0.5850922774518013,0.08196538312099064,0.7863494928438963,0.3333333333333333,0.10526315789473684,0.4844103356952011
"mira_road_east,_thane","Mira Road East, Thane",EV Dock,42.74479257,42.74479257,1.06,40.2059876,1,MG Comet,Evening,Saturday,19.291,72.8511,Mumbai,Maharashtra,"Mira Road East, Thane",0,42.74479257,1.06,19.56303216,67.79633548,48.23330332,1.0,0.0,0.33042968791317473,0.043875587435353816,0.7663239920347278,1.0,0.0,0.35194357952703825
"mujawar_pakhadi_rd,_dadar_east,_mumbai","Mujawar Pakhadi Rd, Dadar East, Mumbai",Tata Power,7.275443511,7.275443511,0.35,21.06032431,1,Hyundai Kona,Night,Saturday,19.0202,72.8447,Mumbai,Maharashtra,"Mujawar Pakhadi Rd, Dadar East, Mumbai",14,7.275443511,0.35,12.88478096,72.45174831,59.56696735,1.0,0.0,0.01856649992779405,0.009642986249528309,0.8406200472976217,1.0,0.7368421052631579,0.17117261491207092
"mulund_west,_mumbai","Mulund West, Mumbai",ATUM,60.71234573,60.71234573,1.67,36.38918057,1,TATA Tiago,Evening,Tuesday,19.1721,72.9568,Mumbai,Maharashtra,"Mulund West, Mumbai",6,60.71234573,1.67,29.37157598,86.11996244,56.74838645999999,0.0,0.0,0.48840886028122765,0.07328669549641516,0.8221432827656863,0.0,0.3157894736842105,0.35538395598216976
"mumbai_central_station_parking,_mumbai","Mumbai Central Station Parking, Mumbai",Volttic,46.61987333,46.61987333,6.31,7.388686338,1,TATA Nexon,Morning,Friday,18.9692,72.8195,Mumbai,Maharashtra,"Mumbai Central Station Parking, Mumbai",10,46.61987333,6.31,70.09449292,59.04290083,-11.051592089999993,0.0,0.0,0.3645012192938095,0.2970039764854719,0.3776911673826762,0.0,0.5263157894736842,0.2485320091583484
"nahur_west,_industrial_area,_bhandup_west,_mumbai,_maharashtra","Nahur West, Industrial Area, Bhandup West, Mumbai, Maharashtra",Volttic,61.9271036,61.9271036,2.45,25.27459826,1,TATA Curvv,Morning,Wednesday,19.1593952,72.945112,Mumbai,Maharashtra,"Nahur West, Industrial Area, Bhandup West, Mumbai, Maharashtra",8,61.9271036,2.45,73.65740812,93.02610697,19.36869885,0.0,0.0,0.499089582426378,0.11089434186957557,0.5771066089211841,0.0,0.42105263157894735,0.3092699263948876
"near_asian_heart_hospital,_opp_bharat_diamond_bourse,_bandra_east,_mumbai,_mh_400051","Near Asian Heart Hospital, Opp Bharat Diamond Bourse, Bandra East, Mumbai, MH 400051",Tata Power,15.27366667,15.27366667,2.84,5.37038419,1,TATA Tiago,Night,Friday,19.0585,72.8557,Mumbai,Maharashtra,"Near Asian Heart Hospital, Opp Bharat Diamond Bourse, Bandra East, Mumbai, MH 400051",4,15.27366667,2.84,86.95322411,85.13643915,-1.8167849599999926,0.0,0.0,0.08889063721137144,0.12969816505615575,0.4382284957397308,0.0,0.21052631578947367,0.21934780280099697
"near_ghatkopar_metro_station,_ghatkopar_west,_mumbai","Near Ghatkopar Metro Station, Ghatkopar West, Mumbai",Magenta,52.47892804,26.23946402,0.77,36.2788579,2,TATA Curvv,Morning,Monday,19.0864,72.9085,Mumbai,Maharashtra,"Near Ghatkopar Metro Station, Ghatkopar West, Mumbai",3,26.23946402,0.77,64.28453870999999,64.33903259499999,0.05449388499999941,0.5,0.1111111111111111,0.1853070815809613,0.029893257373537763,0.4504953704337748,0.5,0.15789473684210525,0.2820950800602334
"near_infiniti_mall,_andheri_west,_mumbai","Near Infiniti Mall, Andheri West, Mumbai",Kazam,109.24945175,36.41648391666666,0.9466666666666668,37.925194616666666,3,TATA Curvv,Evening,Monday,19.1372,72.8276,Mumbai,Maharashtra,"Near Infiniti Mall, Andheri West, Mumbai",6,36.416483916666664,0.9466666666666667,59.72182126333333,79.09627221666666,19.37445095333333,0.3333333333333333,0.2222222222222222,0.2747882238451096,0.03841122856062111,0.577144315931556,0.3333333333333333,0.3157894736842105,0.3395191829322191
"near_kharghar_station,_navi_mumbai","Near Kharghar Station, Navi Mumbai",Kazam,41.47936113,20.739680565,0.63,34.232187175,2,TATA Curvv,Morning,Sunday,19.0533,73.0571,Mumbai,Maharashtra,"Near Kharghar Station, Navi Mumbai",1,20.739680565,0.63,54.92760867,94.771983775,39.844375105,0.5,0.1111111111111111,0.1369504004743386,0.023143166998867946,0.7113316901093908,0.5,0.05263157894736842,0.32424582238166366
"near_mumbra_station,_thane","Near Mumbra Station, Thane",Magenta,63.98527915,31.992639575,3.055,17.6502572965,2,TATA Nexon,Afternoon,Thursday,19.1808,72.9836,Mumbai,Maharashtra,"Near Mumbra Station, Thane",2,31.992639575,3.0549999999999997,64.43690179000001,87.853439185,23.41653739499999,0.0,0.1111111111111111,0.23589170512839006,0.14006437527439872,0.6036415790278101,0.0,0.10526315789473684,0.3366250158683873
"near_palava_city,_dombivli_east","Near Palava City, Dombivli East",Tata Power,65.43101691,65.43101691,3.23,20.27269894,1,MG Comet,Night,Sunday,19.2081,73.1041,Mumbai,Maharashtra,"Near Palava City, Dombivli East",1,65.43101691,3.23,76.46681164,75.84995703,-0.6168546100000043,1.0,0.0,0.5298976351330497,0.14850198824273597,0.4460944507706232,1.0,0.05263157894736842,0.35634403838102424
"near_to_orion_mall/_new_panvel_bridge,_old,_mumbai_-_pune_expy,","Near to Orion Mall/ New Panvel Bridge, Old, Mumbai - Pune Expy,",ATUM,44.15948701,44.15948701,1.86,23.75243532,2,Hyundai Kona,Morning,Thursday,18.99453515,73.11513242,Mumbai,Maharashtra,"Near to Orion Mall/ New Panvel Bridge, Old, Mumbai - Pune Expy,",4,42.473245245,2.7800000000000002,75.106743725,72.21987093999999,-2.8868727850000084,0.0,0.1111111111111111,0.34286834635457186,0.08244753243346706,0.43121370299733897,0.0,0.21052631578947367,0.31595383680205835
"near_to_orion_mall/_new_panvel_bridge,_old,_mumbai_-_pune_expy,","Near to Orion Mall/ New Panvel Bridge, Old, Mumbai - Pune Expy,",Magenta,40.78700348,40.78700348,3.7,11.03185075,2,Hyundai Kona,Morning,Thursday,18.99453515,73.11513242,Mumbai,Maharashtra,"Near to Orion Mall/ New Panvel Bridge, Old, Mumbai - Pune Expy,",4,42.473245245,2.7800000000000002,75.106743725,72.21987093999999,-2.8868727850000084,0.0,0.1111111111111111,0.31321588604737827,0.1711630059291275,0.43121370299733897,0.0,0.21052631578947367,0.317412269074826
